ene1_2:CECC-LK,1537191196062,44.322875977,0,5.931994438171387
ene1_2:CECC-LK,1537191196075,44.3228759765625,0,5.931921482
ene6_2:CECC-LK,1537191196077,76.266311646,0,5.944165229797363
ene8_2:CECC-LK,1537191196080,41.313697814941406,0,5.919568062
ene8_2:CECC-LK,1537191196081,41.313697815,0,5.919518947601318
ene7_2:CECC-LK,1537191196081,42.855716705,0,5.884912014007568
ene6_2:CECC-LK,1537191196082,76.26631164550781,0,5.944201469
ene3_2:CECC-LK,1537191196082,46.301483154296875,0,5.943493843
ene5_2:CECC-LK,1537191196206,11.886346817016602,0,5.857312202
ene5_2:CECC-LK,1537191196207,11.886346817,0,5.857373237609863
ene7_2:CECC-LK,1537191196221,42.72356033325195,0,5.884912014
ene2_2:CECC-LK,1537191196348,42.29497528076172,0,5.848303318
ene2_2:CECC-LK,1537191196429,42.575389862,0,5.848303318023682
ene3_2:CECC-LK,1537191196493,46.16289138793945,0,5.943603516
ene3_2:CECC-LK,1537191196515,46.301483154,0,5.943603515625
ene5_2:CECC-LK,1537191196640,11.886346817,0,5.85736083984375
ene8_2:CECC-LK,1537191196642,41.313697815,0,5.919579982757568
ene1_2:CECC-LK,1537191196704,44.23590850830078,0,5.931994438
ene5_2:CECC-LK,1537191196707,12.049247741699219,0,5.85736084
ene1_2:CECC-LK,1537191196709,44.235908508,0,5.931799411773682
ene8_2:CECC-LK,1537191196711,41.168453216552734,0,5.919579983
ene6_2:CECC-LK,1537191196971,76.513031006,0,5.94415283203125
ene6_2:CECC-LK,1537191196972,76.51303100585938,0,5.94416523
ene7_2:CECC-LK,1537191197044,42.80775451660156,0,5.884912014
ene7_2:CECC-LK,1537191197272,42.807754517,0,5.884875297546387
ene2_2:CECC-LK,1537191197278,42.294975281,0,5.84820556640625
ene2_2:CECC-LK,1537191197318,42.402923583984375,0,5.848205566
ene1_2:CECC-LK,1537191197608,44.38846206665039,0,5.931799412
ene8_2:CECC-LK,1537191197792,41.064090729,0,5.919543266296387
ene5_2:CECC-LK,1537191197883,11.886269569,0,5.857275485992432
ene8_2:CECC-LK,1537191197881,41.064090728759766,0,5.919579983
ene3_2:CECC-LK,1537191197928,46.2580451965332,0,5.943603516
ene5_2:CECC-LK,1537191197943,11.886269569396973,0,5.85736084
ene1_2:CECC-LK,1537191197943,44.388462067,0,5.931921482086182
ene3_2:CECC-LK,1537191197958,46.258045197,0,5.943615913391113
ene7_2:CECC-LK,1537191197963,43.067203521728516,0,5.884875298
ene6_2:CECC-LK,1537191198077,76.513031006,0,5.944165229797363
ene7_2:CECC-LK,1537191198080,43.067203522,0,5.884912014007568
ene6_2:CECC-LK,1537191198101,76.28741455078125,0,5.94416523
ene2_2:CECC-LK,1537191198171,42.402923584,0,5.848181247711182
ene2_2:CECC-LK,1537191198177,42.3487434387207,0,5.848181248
ene3_2:CECC-LK,1537191198336,46.427818298339844,0,5.943615913
ene3_2:CECC-LK,1537191198456,46.427818298,0,5.943603515625
ene5_2:CECC-LK,1537191198480,11.796731948852539,0,5.857275486
ene8_2:CECC-LK,1537191198491,41.064090729,0,5.919518947601318
ene1_2:CECC-LK,1537191198602,44.36061096191406,0,5.931848049
ene1_2:CECC-LK,1537191198632,44.388462067,0,5.931848049163818
ene8_2:CECC-LK,1537191198662,41.1132926940918,0,5.919518948
ene5_2:CECC-LK,1537191198724,11.796731949,0,5.857263088226318
ene6_2:CECC-LK,1537191199023,76.287414551,0,5.944189548492432
ene7_2:CECC-LK,1537191199039,42.96332931518555,0,5.885022163
ene6_2:CECC-LK,1537191199117,76.12687683105469,0,5.944189548
ene7_2:CECC-LK,1537191199132,43.067203522,0,5.885022163391113
ene2_2:CECC-LK,1537191199231,42.476688385,0,5.848168849945068
ene2_2:CECC-LK,1537191199263,42.476688385009766,0,5.848181248
ene3_2:CECC-LK,1537191199398,46.53208923339844,0,5.943652153
ene3_2:CECC-LK,1537191199503,46.427818298,0,5.943652153015137
ene8_2:CECC-LK,1537191199530,41.113292694,0,5.919629096984863
ene5_2:CECC-LK,1537191199579,11.796731949,0,5.8572998046875
ene1_2:CECC-LK,1537191199663,44.102760314941406,0,5.931872368
ene5_2:CECC-LK,1537191199671,11.884581565856934,0,5.857299805
ene1_2:CECC-LK,1537191199716,44.360610962,0,5.931872367858887
ene8_2:CECC-LK,1537191199729,40.983768463134766,0,5.919629097
ene6_2:CECC-LK,1537191199928,76.126876831,0,5.944140434265137
ene7_2:CECC-LK,1537191199940,42.89280700683594,0,5.884997368
ene7_2:CECC-LK,1537191199945,42.963329315,0,5.884997367858887
ene6_2:CECC-LK,1537191200015,76.27897644042969,0,5.944140434
ene2_2:CECC-LK,1537191200123,42.476688385,0,5.84808349609375
ene2_2:CECC-LK,1537191200176,42.38228988647461,0,5.848083496
ene3_2:CECC-LK,1537191200289,46.532089233,0,5.943591117858887
ene3_2:CECC-LK,1537191200299,46.492156982421875,0,5.943591118
ene8_2:CECC-LK,1537191200412,40.98008346557617,0,5.919629097
ene5_2:CECC-LK,1537191200511,11.898784637451172,0,5.857299805
ene1_2:CECC-LK,1537191200599,44.19630432128906,0,5.931872368
ene8_2:CECC-LK,1537191200640,40.980083466,0,5.9195556640625
ene5_2:CECC-LK,1537191200652,11.898784637,0,5.857263088226318
ene6_2:CECC-LK,1537191200861,76.27897644,0,5.944128513336182
ene7_2:CECC-LK,1537191200881,42.93784713745117,0,5.884997368
ene7_2:CECC-LK,1537191201091,42.937847137,0,5.884973049163818
ene6_2:CECC-LK,1537191201095,76.2214584350586,0,5.944128513
ene2_2:CECC-LK,1537191201098,42.378665924072266,0,5.848083496
ene3_2:CECC-LK,1537191201236,46.492156982,0,5.943530082702637
ene3_2:CECC-LK,1537191201243,46.27544403076172,0,5.943530083
ene8_2:CECC-LK,1537191201527,40.980083466,0,5.91943359375
ene8_2:CECC-LK,1537191201617,41.04500961303711,0,5.919433594
ene5_2:CECC-LK,1537191201671,11.770181655883789,0,5.857263088
ene1_2:CECC-LK,1537191201672,44.196304321,0,5.931860446929932
ene1_2:CECC-LK,1537191201673,44.4084358215332,0,5.931860447
ene5_2:CECC-LK,1537191201684,11.770181656,0,5.85711669921875
ene6_2:CECC-LK,1537191201972,76.309173584,0,5.944165229797363
ene7_2:CECC-LK,1537191201992,42.80604934692383,0,5.884973049
ene6_2:CECC-LK,1537191202036,76.30917358398438,0,5.944128513
ene7_2:CECC-LK,1537191202066,42.806049347,0,5.88494873046875
ene2_2:CECC-LK,1537191202171,42.65169906616211,0,5.848083496
ene2_2:CECC-LK,1537191202173,42.651699066,0,5.847887992858887
ene3_2:CECC-LK,1537191202291,46.275444031,0,5.943627834320068
ene3_2:CECC-LK,1537191202293,46.391502380371094,0,5.943627834
ene5_2:CECC-LK,1537191202432,11.770181656,0,5.85723876953125
ene5_2:CECC-LK,1537191202444,11.780412673950195,0,5.85723877
ene8_2:CECC-LK,1537191202446,40.93740463256836,0,5.919433594
ene8_2:CECC-LK,1537191202456,40.937404633,0,5.919592380523682
ene1_2:CECC-LK,1537191202573,44.408435822,0,5.931714057922363
ene1_2:CECC-LK,1537191202597,44.22443771362305,0,5.931714058
ene7_2:CECC-LK,1537191202810,42.806049347,0,5.884961128234863
ene7_2:CECC-LK,1537191202899,42.792076110839844,0,5.884961128
ene6_2:CECC-LK,1537191202904,76.309173584,0,5.944140434265137
ene6_2:CECC-LK,1537191202998,76.33394622802734,0,5.944140434
ene2_2:CECC-LK,1537191203034,42.499725341796875,0,5.847887993
ene2_2:CECC-LK,1537191203102,42.499725342,0,5.847851753234863
ene3_2:CECC-LK,1537191203205,46.20305633544922,0,5.943627834
ene3_2:CECC-LK,1537191203269,46.203056335,0,5.94366455078125
ene5_2:CECC-LK,1537191203329,11.535411834716797,0,5.85723877
ene8_2:CECC-LK,1537191203729,40.958526611328125,0,5.919592381
ene5_2:CECC-LK,1537191203767,11.535411835,0,5.857275485992432
ene1_2:CECC-LK,1537191203808,44.33314514160156,0,5.931787014
ene1_2:CECC-LK,1537191203894,44.224437714,0,5.931787014007568
ene8_2:CECC-LK,1537191203937,40.958526611,0,5.919470310211182
ene6_2:CECC-LK,1537191204043,76.39440155029297,0,5.944116116
ene7_2:CECC-LK,1537191204092,42.86277770996094,0,5.884961128
ene6_2:CECC-LK,1537191204103,76.333946228,0,5.944116115570068
ene7_2:CECC-LK,1537191204110,42.86277771,0,5.884973049163818
ene2_2:CECC-LK,1537191204250,42.34650421142578,0,5.847802639
ene3_2:CECC-LK,1537191204273,46.203056335,0,5.9434814453125
ene2_2:CECC-LK,1537191204361,42.499725342,0,5.847802639007568
ene3_2:CECC-LK,1537191204377,46.34794998168945,0,5.943481445
ene5_2:CECC-LK,1537191204458,11.535411835,0,5.857214450836182
ene8_2:CECC-LK,1537191204530,40.958526611,0,5.9195556640625
ene8_2:CECC-LK,1537191204538,40.899261474609375,0,5.919555664
ene1_2:CECC-LK,1537191204541,44.26412582397461,0,5.931811333
ene5_2:CECC-LK,1537191204569,11.485311508178711,0,5.857214451
ene1_2:CECC-LK,1537191204577,44.333145142,0,5.931811332702637
ene7_2:CECC-LK,1537191204854,42.86277771,0,5.884924411773682
ene7_2:CECC-LK,1537191205019,42.744384765625,0,5.884924412
ene6_2:CECC-LK,1537191205020,76.29292297363281,0,5.944128513
ene6_2:CECC-LK,1537191205048,76.39440155,0,5.944128513336182
ene2_2:CECC-LK,1537191205106,42.332305908203125,0,5.847802639
ene2_2:CECC-LK,1537191205168,42.332305908,0,5.847790718078613
ene3_2:CECC-LK,1537191205260,46.47040557861328,0,5.943481445
ene3_2:CECC-LK,1537191205289,46.470405579,0,5.943493843078613
ene5_2:CECC-LK,1537191205325,11.783055305480957,0,5.857214451
ene5_2:CECC-LK,1537191205383,11.783055305,0,5.857251167297363
ene8_2:CECC-LK,1537191205437,40.899261475,0,5.919604301452637
ene1_2:CECC-LK,1537191205522,44.264125824,0,5.931897163391113
ene8_2:CECC-LK,1537191205562,41.0062370300293,0,5.919604301
ene1_2:CECC-LK,1537191205621,44.14875793457031,0,5.931897163
ene7_2:CECC-LK,1537191205832,42.744384766,0,5.884912014007568
ene6_2:CECC-LK,1537191205919,76.26876831054688,0,5.944128513
ene7_2:CECC-LK,1537191206045,42.82770538330078,0,5.884912014
ene2_2:CECC-LK,1537191206181,42.48331069946289,0,5.847790718
ene3_2:CECC-LK,1537191206312,46.470405579,0,5.943603515625
ene3_2:CECC-LK,1537191206389,46.6039924621582,0,5.943603516
ene5_2:CECC-LK,1537191206632,11.783055305,0,5.857202053070068
ene1_2:CECC-LK,1537191206643,44.29011535644531,0,5.931897163
ene5_2:CECC-LK,1537191206646,11.707894325256348,0,5.857202053
ene1_2:CECC-LK,1537191206903,44.290115356,0,5.931725978851318
ene8_2:CECC-LK,1537191206914,41.00623703,0,5.919543266296387
ene8_2:CECC-LK,1537191206919,41.04368591308594,0,5.919543266
ene7_2:CECC-LK,1537191206990,42.946380615,0,5.884728908538818
ene7_2:CECC-LK,1537191207017,42.946380615234375,0,5.884912014
ene6_2:CECC-LK,1537191207021,76.19108581542969,0,5.944128513
ene6_2:CECC-LK,1537191207082,76.191085815,0,5.944091796875
ene3_2:CECC-LK,1537191207585,46.603992462,0,5.943530082702637
ene3_2:CECC-LK,1537191207591,46.47132873535156,0,5.943530083
ene5_2:CECC-LK,1537191207626,11.652310371398926,0,5.857299805
ene8_2:CECC-LK,1537191207674,41.043685913,0,5.919629096984863
ene1_2:CECC-LK,1537191207700,44.53780746459961,0,5.931799412
ene2_2:CECC-LK,1537191207703,42.483310699,0,5.847741603851318
ene2_2:CECC-LK,1537191207718,42.50502014160156,0,5.847741604
ene5_2:CECC-LK,1537191207724,11.707894325,0,5.8572998046875
ene1_2:CECC-LK,1537191207801,44.290115356,0,5.931799411773682
ene8_2:CECC-LK,1537191207811,41.0311279296875,0,5.919629097
ene6_2:CECC-LK,1537191207996,76.2574691772461,0,5.944091797
ene7_2:CECC-LK,1537191208053,42.8443489074707,0,5.88494873
ene7_2:CECC-LK,1537191208110,42.946380615,0,5.88494873046875
